Batch,Problem,FilePath,SolutionFound,SolutionCount,ComputationTime_ms,Restarts,TotalSteps,AvgStepsToSolution,EstimatedEnergy_microjoules,EstimatedPower_mW,EnergyPerSolution_microjoules,RunTimestamp
t_batch_0,C3_formula_0.cnf,./problems/t_batch_0/C3_formula_0.cnf,True,1,0.002,1,14,14.0,30.0014,15000.7,30.0014,2025-03-09T13:24:57.437763
t_batch_0,C3_formula_1.cnf,./problems/t_batch_0/C3_formula_1.cnf,True,1,0.016,1,319,319.0,240.2552,15015.95,240.2552,2025-03-09T13:24:57.441595
t_batch_0,C3_formula_10.cnf,./problems/t_batch_0/C3_formula_10.cnf,True,1,0.005,1,55,55.0,75.01375,15002.75,75.01375,2025-03-09T13:24:57.446147
t_batch_0,C3_formula_11.cnf,./problems/t_batch_0/C3_formula_11.cnf,True,1,0.004,1,27,27.0,60.0054,15001.35,60.0054,2025-03-09T13:24:57.451538
t_batch_0,C3_formula_12.cnf,./problems/t_batch_0/C3_formula_12.cnf,True,1,0.006,1,51,51.0,90.0153,15002.55,90.0153,2025-03-09T13:24:57.455400
t_batch_0,C3_formula_13.cnf,./problems/t_batch_0/C3_formula_13.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.458616
t_batch_0,C3_formula_14.cnf,./problems/t_batch_0/C3_formula_14.cnf,True,1,0.007,1,93,93.0,105.03255,15004.65,105.03255,2025-03-09T13:24:57.463027
t_batch_0,C3_formula_15.cnf,./problems/t_batch_0/C3_formula_15.cnf,True,1,0.006,1,36,36.0,90.0108,15001.8,90.0108,2025-03-09T13:24:57.466734
t_batch_0,C3_formula_16.cnf,./problems/t_batch_0/C3_formula_16.cnf,True,1,0.004,1,22,22.0,60.0044,15001.1,60.0044,2025-03-09T13:24:57.470619
t_batch_0,C3_formula_17.cnf,./problems/t_batch_0/C3_formula_17.cnf,True,1,0.005,1,27,27.0,75.00675000000001,15001.35,75.00675000000001,2025-03-09T13:24:57.474248
t_batch_0,C3_formula_18.cnf,./problems/t_batch_0/C3_formula_18.cnf,True,1,0.006,1,56,56.0,90.01679999999999,15002.8,90.01679999999999,2025-03-09T13:24:57.478246
t_batch_0,C3_formula_19.cnf,./problems/t_batch_0/C3_formula_19.cnf,True,1,0.005,1,24,24.0,75.006,15001.2,75.006,2025-03-09T13:24:57.482783
t_batch_0,C3_formula_2.cnf,./problems/t_batch_0/C3_formula_2.cnf,True,1,0.003,1,11,11.0,45.00165,15000.55,45.00165,2025-03-09T13:24:57.486523
t_batch_0,C3_formula_20.cnf,./problems/t_batch_0/C3_formula_20.cnf,True,1,0.004,1,16,16.0,60.00319999999999,15000.8,60.00319999999999,2025-03-09T13:24:57.490584
t_batch_0,C3_formula_21.cnf,./problems/t_batch_0/C3_formula_21.cnf,True,1,0.009,1,87,87.0,135.03914999999998,15004.35,135.03914999999998,2025-03-09T13:24:57.494178
t_batch_0,C3_formula_22.cnf,./problems/t_batch_0/C3_formula_22.cnf,True,1,0.005,1,21,21.0,75.00525,15001.05,75.00525,2025-03-09T13:24:57.498667
t_batch_0,C3_formula_23.cnf,./problems/t_batch_0/C3_formula_23.cnf,True,1,0.005,1,21,21.0,75.00525,15001.05,75.00525,2025-03-09T13:24:57.502650
t_batch_0,C3_formula_24.cnf,./problems/t_batch_0/C3_formula_24.cnf,True,1,0.004,1,19,19.0,60.003800000000005,15000.95,60.003800000000005,2025-03-09T13:24:57.506711
t_batch_0,C3_formula_25.cnf,./problems/t_batch_0/C3_formula_25.cnf,True,1,0.005,1,32,32.0,75.00800000000001,15001.6,75.00800000000001,2025-03-09T13:24:57.510197
t_batch_0,C3_formula_26.cnf,./problems/t_batch_0/C3_formula_26.cnf,True,1,0.005,1,30,30.0,75.00750000000001,15001.5,75.00750000000001,2025-03-09T13:24:57.513970
t_batch_0,C3_formula_27.cnf,./problems/t_batch_0/C3_formula_27.cnf,True,1,0.012,1,149,149.0,180.0894,15007.45,180.0894,2025-03-09T13:24:57.517840
t_batch_0,C3_formula_28.cnf,./problems/t_batch_0/C3_formula_28.cnf,True,1,0.005,1,40,40.0,75.01,15002.0,75.01,2025-03-09T13:24:57.521533
t_batch_0,C3_formula_29.cnf,./problems/t_batch_0/C3_formula_29.cnf,True,1,0.005,1,44,44.0,75.01100000000001,15002.2,75.01100000000001,2025-03-09T13:24:57.524639
t_batch_0,C3_formula_3.cnf,./problems/t_batch_0/C3_formula_3.cnf,True,1,0.011,1,151,151.0,165.08305,15007.55,165.08305,2025-03-09T13:24:57.527760
t_batch_0,C3_formula_30.cnf,./problems/t_batch_0/C3_formula_30.cnf,True,1,0.006,1,44,44.0,90.0132,15002.2,90.0132,2025-03-09T13:24:57.531574
t_batch_0,C3_formula_31.cnf,./problems/t_batch_0/C3_formula_31.cnf,True,1,0.003,1,13,13.0,45.00195,15000.65,45.00195,2025-03-09T13:24:57.535612
t_batch_0,C3_formula_32.cnf,./problems/t_batch_0/C3_formula_32.cnf,True,1,0.002,1,12,12.0,30.001199999999997,15000.6,30.001199999999997,2025-03-09T13:24:57.538576
t_batch_0,C3_formula_33.cnf,./problems/t_batch_0/C3_formula_33.cnf,True,1,0.006,1,45,45.0,90.0135,15002.25,90.0135,2025-03-09T13:24:57.541424
t_batch_0,C3_formula_34.cnf,./problems/t_batch_0/C3_formula_34.cnf,True,1,0.003,1,17,17.0,45.00255,15000.85,45.00255,2025-03-09T13:24:57.544708
t_batch_0,C3_formula_35.cnf,./problems/t_batch_0/C3_formula_35.cnf,True,1,0.005,1,42,42.0,75.01050000000001,15002.1,75.01050000000001,2025-03-09T13:24:57.548803
t_batch_0,C3_formula_36.cnf,./problems/t_batch_0/C3_formula_36.cnf,True,1,0.003,1,12,12.0,45.0018,15000.6,45.0018,2025-03-09T13:24:57.552255
t_batch_0,C3_formula_37.cnf,./problems/t_batch_0/C3_formula_37.cnf,True,1,0.003,1,13,13.0,45.00195,15000.65,45.00195,2025-03-09T13:24:57.556454
t_batch_0,C3_formula_38.cnf,./problems/t_batch_0/C3_formula_38.cnf,True,1,0.005,1,37,37.0,75.00925000000001,15001.85,75.00925000000001,2025-03-09T13:24:57.559985
t_batch_0,C3_formula_39.cnf,./problems/t_batch_0/C3_formula_39.cnf,True,1,0.004,1,10,10.0,60.002,15000.5,60.002,2025-03-09T13:24:57.563946
t_batch_0,C3_formula_4.cnf,./problems/t_batch_0/C3_formula_4.cnf,True,1,0.012,1,226,226.0,180.1356,15011.3,180.1356,2025-03-09T13:24:57.567745
t_batch_0,C3_formula_40.cnf,./problems/t_batch_0/C3_formula_40.cnf,True,1,0.015,1,284,284.0,225.213,15014.2,225.213,2025-03-09T13:24:57.571749
t_batch_0,C3_formula_41.cnf,./problems/t_batch_0/C3_formula_41.cnf,True,1,0.004,1,29,29.0,60.0058,15001.45,60.0058,2025-03-09T13:24:57.575152
t_batch_0,C3_formula_42.cnf,./problems/t_batch_0/C3_formula_42.cnf,True,1,0.004,1,23,23.0,60.004599999999996,15001.15,60.004599999999996,2025-03-09T13:24:57.578691
t_batch_0,C3_formula_43.cnf,./problems/t_batch_0/C3_formula_43.cnf,True,1,0.003,1,19,19.0,45.00285,15000.95,45.00285,2025-03-09T13:24:57.582292
t_batch_0,C3_formula_44.cnf,./problems/t_batch_0/C3_formula_44.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.585830
t_batch_0,C3_formula_45.cnf,./problems/t_batch_0/C3_formula_45.cnf,True,1,0.023,1,459,459.0,345.52785,15022.95,345.52785,2025-03-09T13:24:57.589335
t_batch_0,C3_formula_46.cnf,./problems/t_batch_0/C3_formula_46.cnf,True,1,0.012,1,152,152.0,180.09120000000001,15007.6,180.09120000000001,2025-03-09T13:24:57.592668
t_batch_0,C3_formula_47.cnf,./problems/t_batch_0/C3_formula_47.cnf,True,1,0.002,1,11,11.0,30.001099999999997,15000.55,30.001099999999997,2025-03-09T13:24:57.595498
t_batch_0,C3_formula_48.cnf,./problems/t_batch_0/C3_formula_48.cnf,True,1,0.015,1,252,252.0,225.18899999999996,15012.6,225.18899999999996,2025-03-09T13:24:57.599305
t_batch_0,C3_formula_49.cnf,./problems/t_batch_0/C3_formula_49.cnf,True,1,0.006,1,68,68.0,90.0204,15003.4,90.0204,2025-03-09T13:24:57.602788
t_batch_0,C3_formula_5.cnf,./problems/t_batch_0/C3_formula_5.cnf,True,1,0.007,1,74,74.0,105.02590000000001,15003.7,105.02590000000001,2025-03-09T13:24:57.605806
t_batch_0,C3_formula_50.cnf,./problems/t_batch_0/C3_formula_50.cnf,True,1,0.005,1,47,47.0,75.01175,15002.35,75.01175,2025-03-09T13:24:57.608650
t_batch_0,C3_formula_51.cnf,./problems/t_batch_0/C3_formula_51.cnf,True,1,0.003,1,24,24.0,45.003600000000006,15001.2,45.003600000000006,2025-03-09T13:24:57.611470
t_batch_0,C3_formula_52.cnf,./problems/t_batch_0/C3_formula_52.cnf,True,1,0.003,1,24,24.0,45.003600000000006,15001.2,45.003600000000006,2025-03-09T13:24:57.614640
t_batch_0,C3_formula_53.cnf,./problems/t_batch_0/C3_formula_53.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.618870
t_batch_0,C3_formula_54.cnf,./problems/t_batch_0/C3_formula_54.cnf,True,1,0.002,1,13,13.0,30.001299999999997,15000.65,30.001299999999997,2025-03-09T13:24:57.621864
t_batch_0,C3_formula_55.cnf,./problems/t_batch_0/C3_formula_55.cnf,True,1,0.009,1,93,93.0,135.04184999999995,15004.65,135.04184999999995,2025-03-09T13:24:57.624740
t_batch_0,C3_formula_56.cnf,./problems/t_batch_0/C3_formula_56.cnf,True,1,0.005,1,37,37.0,75.00925000000001,15001.85,75.00925000000001,2025-03-09T13:24:57.627808
t_batch_0,C3_formula_57.cnf,./problems/t_batch_0/C3_formula_57.cnf,True,1,0.014,1,224,224.0,210.1568,15011.2,210.1568,2025-03-09T13:24:57.630760
t_batch_0,C3_formula_58.cnf,./problems/t_batch_0/C3_formula_58.cnf,True,1,0.004,1,20,20.0,60.004,15001.0,60.004,2025-03-09T13:24:57.634548
t_batch_0,C3_formula_59.cnf,./problems/t_batch_0/C3_formula_59.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.637821
t_batch_0,C3_formula_6.cnf,./problems/t_batch_0/C3_formula_6.cnf,True,1,0.016,1,287,287.0,240.22959999999998,15014.35,240.22959999999998,2025-03-09T13:24:57.640652
t_batch_0,C3_formula_60.cnf,./problems/t_batch_0/C3_formula_60.cnf,True,1,0.006,1,55,55.0,90.0165,15002.75,90.0165,2025-03-09T13:24:57.643382
t_batch_0,C3_formula_61.cnf,./problems/t_batch_0/C3_formula_61.cnf,True,1,0.01,1,141,141.0,150.07049999999998,15007.05,150.07049999999998,2025-03-09T13:24:57.646415
t_batch_0,C3_formula_62.cnf,./problems/t_batch_0/C3_formula_62.cnf,True,1,0.018,1,279,279.0,270.25109999999995,15013.95,270.25109999999995,2025-03-09T13:24:57.649792
t_batch_0,C3_formula_63.cnf,./problems/t_batch_0/C3_formula_63.cnf,True,1,0.007,1,92,92.0,105.0322,15004.6,105.0322,2025-03-09T13:24:57.653132
t_batch_0,C3_formula_64.cnf,./problems/t_batch_0/C3_formula_64.cnf,True,1,0.003,1,44,44.0,45.0066,15002.2,45.0066,2025-03-09T13:24:57.655753
t_batch_0,C3_formula_65.cnf,./problems/t_batch_0/C3_formula_65.cnf,True,1,0.007,1,85,85.0,105.02975,15004.25,105.02975,2025-03-09T13:24:57.658783
t_batch_0,C3_formula_66.cnf,./problems/t_batch_0/C3_formula_66.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.661466
t_batch_0,C3_formula_67.cnf,./problems/t_batch_0/C3_formula_67.cnf,True,1,0.012,1,227,227.0,180.1362,15011.35,180.1362,2025-03-09T13:24:57.664479
t_batch_0,C3_formula_68.cnf,./problems/t_batch_0/C3_formula_68.cnf,True,1,0.003,1,18,18.0,45.0027,15000.9,45.0027,2025-03-09T13:24:57.668175
t_batch_0,C3_formula_69.cnf,./problems/t_batch_0/C3_formula_69.cnf,True,1,0.007,1,58,58.0,105.02029999999999,15002.9,105.02029999999999,2025-03-09T13:24:57.671237
t_batch_0,C3_formula_7.cnf,./problems/t_batch_0/C3_formula_7.cnf,True,1,0.002,1,12,12.0,30.001199999999997,15000.6,30.001199999999997,2025-03-09T13:24:57.674398
t_batch_0,C3_formula_70.cnf,./problems/t_batch_0/C3_formula_70.cnf,True,1,0.003,1,14,14.0,45.002100000000006,15000.7,45.002100000000006,2025-03-09T13:24:57.677639
t_batch_0,C3_formula_71.cnf,./problems/t_batch_0/C3_formula_71.cnf,True,1,0.011,1,137,137.0,165.07535000000001,15006.85,165.07535000000001,2025-03-09T13:24:57.681117
t_batch_0,C3_formula_72.cnf,./problems/t_batch_0/C3_formula_72.cnf,True,1,0.014,1,43,43.0,210.0301,15002.15,210.0301,2025-03-09T13:24:57.686559
t_batch_0,C3_formula_73.cnf,./problems/t_batch_0/C3_formula_73.cnf,True,1,0.021,1,360,360.0,315.37800000000004,15018.0,315.37800000000004,2025-03-09T13:24:57.691037
t_batch_0,C3_formula_74.cnf,./problems/t_batch_0/C3_formula_74.cnf,True,1,0.003,1,22,22.0,45.0033,15001.1,45.0033,2025-03-09T13:24:57.694860
t_batch_0,C3_formula_75.cnf,./problems/t_batch_0/C3_formula_75.cnf,True,1,0.045,1,178,178.0,675.4005,15008.9,675.4005,2025-03-09T13:24:57.698615
t_batch_0,C3_formula_76.cnf,./problems/t_batch_0/C3_formula_76.cnf,True,1,0.011,1,151,151.0,165.08305,15007.55,165.08305,2025-03-09T13:24:57.703006
t_batch_0,C3_formula_77.cnf,./problems/t_batch_0/C3_formula_77.cnf,True,1,0.003,1,22,22.0,45.0033,15001.1,45.0033,2025-03-09T13:24:57.706164
t_batch_0,C3_formula_78.cnf,./problems/t_batch_0/C3_formula_78.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.709192
t_batch_0,C3_formula_79.cnf,./problems/t_batch_0/C3_formula_79.cnf,True,1,0.007,1,66,66.0,105.0231,15003.3,105.0231,2025-03-09T13:24:57.716152
t_batch_0,C3_formula_8.cnf,./problems/t_batch_0/C3_formula_8.cnf,True,1,0.007,1,84,84.0,105.02940000000001,15004.2,105.02940000000001,2025-03-09T13:24:57.725745
t_batch_0,C3_formula_80.cnf,./problems/t_batch_0/C3_formula_80.cnf,True,1,0.005,1,40,40.0,75.01,15002.0,75.01,2025-03-09T13:24:57.728707
t_batch_0,C3_formula_81.cnf,./problems/t_batch_0/C3_formula_81.cnf,True,1,0.01,1,153,153.0,150.0765,15007.65,150.0765,2025-03-09T13:24:57.731972
t_batch_0,C3_formula_82.cnf,./problems/t_batch_0/C3_formula_82.cnf,True,1,0.008,1,49,49.0,120.0196,15002.45,120.0196,2025-03-09T13:24:57.735590
t_batch_0,C3_formula_83.cnf,./problems/t_batch_0/C3_formula_83.cnf,True,1,0.004,1,26,26.0,60.005199999999995,15001.3,60.005199999999995,2025-03-09T13:24:57.738614
t_batch_0,C3_formula_84.cnf,./problems/t_batch_0/C3_formula_84.cnf,True,1,0.005,1,37,37.0,75.00925000000001,15001.85,75.00925000000001,2025-03-09T13:24:57.741491
t_batch_0,C3_formula_85.cnf,./problems/t_batch_0/C3_formula_85.cnf,True,1,0.006,1,57,57.0,90.0171,15002.85,90.0171,2025-03-09T13:24:57.744434
t_batch_0,C3_formula_86.cnf,./problems/t_batch_0/C3_formula_86.cnf,True,1,0.004,1,43,43.0,60.008599999999994,15002.15,60.008599999999994,2025-03-09T13:24:57.747299
t_batch_0,C3_formula_87.cnf,./problems/t_batch_0/C3_formula_87.cnf,True,1,0.004,1,24,24.0,60.004799999999996,15001.2,60.004799999999996,2025-03-09T13:24:57.750766
t_batch_0,C3_formula_88.cnf,./problems/t_batch_0/C3_formula_88.cnf,True,1,0.009,1,105,105.0,135.04725,15005.25,135.04725,2025-03-09T13:24:57.754086
t_batch_0,C3_formula_89.cnf,./problems/t_batch_0/C3_formula_89.cnf,True,1,0.013,1,211,211.0,195.13715,15010.55,195.13715,2025-03-09T13:24:57.757056
t_batch_0,C3_formula_9.cnf,./problems/t_batch_0/C3_formula_9.cnf,True,1,0.004,1,27,27.0,60.0054,15001.35,60.0054,2025-03-09T13:24:57.760106
t_batch_0,C3_formula_90.cnf,./problems/t_batch_0/C3_formula_90.cnf,True,1,0.003,1,15,15.0,45.002250000000004,15000.75,45.002250000000004,2025-03-09T13:24:57.762800
t_batch_0,C3_formula_91.cnf,./problems/t_batch_0/C3_formula_91.cnf,True,1,0.003,1,16,16.0,45.002399999999994,15000.8,45.002399999999994,2025-03-09T13:24:57.766302
t_batch_0,C3_formula_92.cnf,./problems/t_batch_0/C3_formula_92.cnf,True,1,0.005,1,27,27.0,75.00675000000001,15001.35,75.00675000000001,2025-03-09T13:24:57.769830
t_batch_0,C3_formula_93.cnf,./problems/t_batch_0/C3_formula_93.cnf,True,1,0.01,1,116,116.0,150.058,15005.8,150.058,2025-03-09T13:24:57.772786
t_batch_0,C3_formula_94.cnf,./problems/t_batch_0/C3_formula_94.cnf,True,1,0.004,1,30,30.0,60.006,15001.5,60.006,2025-03-09T13:24:57.775350
t_batch_0,C3_formula_95.cnf,./problems/t_batch_0/C3_formula_95.cnf,True,1,0.064,1,1520,1520.0,964.8639999999999,15076.0,964.8639999999999,2025-03-09T13:24:57.778486
t_batch_0,C3_formula_96.cnf,./problems/t_batch_0/C3_formula_96.cnf,True,1,0.004,1,30,30.0,60.006,15001.5,60.006,2025-03-09T13:24:57.781406
t_batch_0,C3_formula_97.cnf,./problems/t_batch_0/C3_formula_97.cnf,True,1,0.005,1,56,56.0,75.014,15002.8,75.014,2025-03-09T13:24:57.785905
t_batch_0,C3_formula_98.cnf,./problems/t_batch_0/C3_formula_98.cnf,True,1,0.004,1,31,31.0,60.00619999999999,15001.55,60.00619999999999,2025-03-09T13:24:57.789501
t_batch_0,C3_formula_99.cnf,./problems/t_batch_0/C3_formula_99.cnf,True,1,0.003,1,23,23.0,45.00345,15001.15,45.00345,2025-03-09T13:24:57.792466
t_batch_1,C3_formula_0.cnf,./problems/t_batch_1/C3_formula_0.cnf,True,1,0.476,1,4325,4325.0,7242.9349999999995,15216.25,7242.9349999999995,2025-03-09T13:24:57.796765
t_batch_1,C3_formula_1.cnf,./problems/t_batch_1/C3_formula_1.cnf,True,1,0.021,1,115,115.0,315.12075000000004,15005.75,315.12075000000004,2025-03-09T13:24:57.801439
t_batch_1,C3_formula_10.cnf,./problems/t_batch_1/C3_formula_10.cnf,True,1,0.105,1,878,878.0,1579.6094999999998,15043.9,1579.6094999999998,2025-03-09T13:24:57.805946
t_batch_1,C3_formula_11.cnf,./problems/t_batch_1/C3_formula_11.cnf,True,1,0.134,1,1123,1123.0,2017.5241,15056.15,2017.5241,2025-03-09T13:24:57.809804
t_batch_1,C3_formula_12.cnf,./problems/t_batch_1/C3_formula_12.cnf,True,1,0.08,1,600,600.0,1202.4,15030.0,1202.4,2025-03-09T13:24:57.813559
t_batch_1,C3_formula_13.cnf,./problems/t_batch_1/C3_formula_13.cnf,True,1,0.247,1,2221,2221.0,3732.4293499999994,15111.05,3732.4293499999994,2025-03-09T13:24:57.818382
t_batch_1,C3_formula_14.cnf,./problems/t_batch_1/C3_formula_14.cnf,True,1,0.694,1,6027,6027.0,10619.1369,15301.35,10619.1369,2025-03-09T13:24:57.823166
t_batch_1,C3_formula_15.cnf,./problems/t_batch_1/C3_formula_15.cnf,True,1,0.033,1,221,221.0,495.36465000000004,15011.05,495.36465000000004,2025-03-09T13:24:57.827548
t_batch_1,C3_formula_16.cnf,./problems/t_batch_1/C3_formula_16.cnf,True,1,0.111,1,842,842.0,1669.6731,15042.1,1669.6731,2025-03-09T13:24:57.831587
t_batch_1,C3_formula_17.cnf,./problems/t_batch_1/C3_formula_17.cnf,True,1,0.088,1,706,706.0,1323.1064,15035.3,1323.1064,2025-03-09T13:24:57.836225
t_batch_1,C3_formula_18.cnf,./problems/t_batch_1/C3_formula_18.cnf,True,1,0.039,1,304,304.0,585.5928,15015.2,585.5928,2025-03-09T13:24:57.841124
t_batch_1,C3_formula_19.cnf,./problems/t_batch_1/C3_formula_19.cnf,True,1,0.01,1,43,43.0,150.0215,15002.15,150.0215,2025-03-09T13:24:57.845057
t_batch_1,C3_formula_2.cnf,./problems/t_batch_1/C3_formula_2.cnf,True,1,0.554,1,4504,4504.0,8434.760800000002,15225.2,8434.760800000002,2025-03-09T13:24:57.849519
t_batch_1,C3_formula_20.cnf,./problems/t_batch_1/C3_formula_20.cnf,True,1,0.116,1,914,914.0,1745.3012,15045.7,1745.3012,2025-03-09T13:24:57.853830
t_batch_1,C3_formula_21.cnf,./problems/t_batch_1/C3_formula_21.cnf,True,1,0.032,1,209,209.0,480.3344,15010.45,480.3344,2025-03-09T13:24:57.857873
t_batch_1,C3_formula_22.cnf,./problems/t_batch_1/C3_formula_22.cnf,True,1,0.054,1,482,482.0,811.3014,15024.1,811.3014,2025-03-09T13:24:57.861513
t_batch_1,C3_formula_23.cnf,./problems/t_batch_1/C3_formula_23.cnf,True,1,0.111,1,705,705.0,1668.91275,15035.25,1668.91275,2025-03-09T13:24:57.865533
t_batch_1,C3_formula_24.cnf,./problems/t_batch_1/C3_formula_24.cnf,True,1,0.288,1,2551,2551.0,4356.7343999999985,15127.55,4356.7343999999985,2025-03-09T13:24:57.869768
t_batch_1,C3_formula_25.cnf,./problems/t_batch_1/C3_formula_25.cnf,True,1,0.157,1,1415,1415.0,2366.1077499999997,15070.75,2366.1077499999997,2025-03-09T13:24:57.873873
t_batch_1,C3_formula_26.cnf,./problems/t_batch_1/C3_formula_26.cnf,True,1,0.048,1,393,393.0,720.9432,15019.65,720.9432,2025-03-09T13:24:57.877592
t_batch_1,C3_formula_27.cnf,./problems/t_batch_1/C3_formula_27.cnf,True,1,0.18,1,680,680.0,2706.12,15034.0,2706.12,2025-03-09T13:24:57.881705
t_batch_1,C3_formula_28.cnf,./problems/t_batch_1/C3_formula_28.cnf,True,1,0.211,1,1992,1992.0,3186.0156,15099.6,3186.0156,2025-03-09T13:24:57.885899
t_batch_1,C3_formula_29.cnf,./problems/t_batch_1/C3_formula_29.cnf,True,1,0.081,1,608,608.0,1217.4624000000001,15030.4,1217.4624000000001,2025-03-09T13:24:57.889829
t_batch_1,C3_formula_3.cnf,./problems/t_batch_1/C3_formula_3.cnf,True,1,0.06,1,522,522.0,901.566,15026.1,901.566,2025-03-09T13:24:57.893653
t_batch_1,C3_formula_30.cnf,./problems/t_batch_1/C3_formula_30.cnf,True,1,0.029,1,192,192.0,435.27840000000003,15009.6,435.27840000000003,2025-03-09T13:24:57.897391
t_batch_1,C3_formula_31.cnf,./problems/t_batch_1/C3_formula_31.cnf,True,1,0.016,1,75,75.0,240.06,15003.75,240.06,2025-03-09T13:24:57.901866
t_batch_1,C3_formula_32.cnf,./problems/t_batch_1/C3_formula_32.cnf,True,1,0.016,1,92,92.0,240.0736,15004.6,240.0736,2025-03-09T13:24:57.905952
